date,open,high,low,close,Volume BTC
2021-01-31 08:00:00+00:00,33612.51,33831.66,33340.0,33588.84,175.74443974
2021-01-31 09:00:00+00:00,33562.82,33785.52,33308.3,33322.55,249.16895214
2021-01-31 10:00:00+00:00,33308.3,33750.61,33228.5,33674.87,177.04357694
2021-01-31 11:00:00+00:00,33691.36,33791.11,33500.0,33593.67,121.20797891
2021-01-31 12:00:00+00:00,33572.81,34226.9,33388.28,33998.07,211.58903575
2021-01-31 13:00:00+00:00,34032.17,34071.6,33610.27,33699.29,121.25121064
2021-01-31 14:00:00+00:00,33704.03,33749.55,33348.27,33362.31,168.05115097
2021-01-31 15:00:00+00:00,33359.61,33499.35,32596.97,32905.34,603.81927503
2021-01-31 16:00:00+00:00,32914.89,33091.65,32660.0,32943.25,146.6852173
2021-01-31 17:00:00+00:00,32951.95,33109.16,32208.38,32323.55,425.24573204
2021-01-31 18:00:00+00:00,32304.42,32871.78,32193.7,32487.61,310.26916874
2021-01-31 19:00:00+00:00,32489.13,32970.76,32440.98,32850.43,188.86011187
2021-01-31 20:00:00+00:00,32835.0,32950.72,32541.57,32898.55,113.76498528
2021-01-31 21:00:00+00:00,32897.71,32934.19,32570.65,32598.81,69.1527789
2021-01-31 22:00:00+00:00,32613.44,33109.16,32613.44,32994.7,179.77743127
2021-01-31 23:00:00+00:00,32995.48,33298.7,32991.19,33141.38,315.63181083
2021-02-01 00:00:00+00:00,33110.32,33126.22,32333.01,32578.15,352.66966904
2021-02-01 01:00:00+00:00,32589.7,33548.84,32507.05,33435.26,400.04446065
2021-02-01 02:00:00+00:00,33451.0,33831.66,33238.29,33681.38,303.61384229
2021-02-01 03:00:00+00:00,33710.16,33811.56,33492.42,33575.63,199.29495069
2021-02-01 04:00:00+00:00,33585.0,33953.6,33429.63,33558.23,214.62732228
2021-02-01 05:00:00+00:00,33594.25,33908.9,33443.0,33796.26,296.2797081
2021-02-01 06:00:00+00:00,33794.27,34460.13,33268.37,33546.13,925.26650326
2021-02-01 07:00:00+00:00,33568.74,33888.23,33410.74,33828.82,294.51912932
2021-02-01 08:00:00+00:00,33813.67,34499.0,33616.07,34477.93,413.7105714
2021-02-01 09:00:00+00:00,34477.93,34736.1,34282.64,34365.13,640.24953718
2021-02-01 10:00:00+00:00,34367.02,34560.49,34054.97,34174.05,450.24398071
2021-02-01 11:00:00+00:00,34174.76,34430.29,33956.29,34183.8,366.0113678
2021-02-01 12:00:00+00:00,34191.24,34459.99,33576.7,33757.91,641.22772437
2021-02-01 13:00:00+00:00,33784.12,33989.53,33629.4,33692.55,567.75463271
2021-02-01 14:00:00+00:00,33692.55,33865.89,33382.14,33526.17,500.25064109
2021-02-01 15:00:00+00:00,33500.0,33623.51,33148.89,33148.89,266.6656903
2021-02-01 16:00:00+00:00,33148.89,33589.1,33138.26,33447.9,219.45247208
2021-02-01 17:00:00+00:00,33422.11,34068.89,33376.8,33995.49,286.55741028
2021-02-01 18:00:00+00:00,34008.1,34040.03,33675.09,33737.3,200.8185657
2021-02-01 19:00:00+00:00,33731.47,34069.81,33700.0,33854.02,206.62851069
2021-02-01 20:00:00+00:00,33855.3,34062.36,33704.37,33828.13,186.0343779
2021-02-01 21:00:00+00:00,33816.02,33854.77,33580.07,33650.0,193.97576178
2021-02-01 22:00:00+00:00,33666.48,33807.79,33508.63,33546.92,133.19904073
2021-02-01 23:00:00+00:00,33542.06,33792.85,33460.59,33532.74,114.96074997
2021-02-02 00:00:00+00:00,33497.16,34170.68,33431.67,33769.38,299.46573912
2021-02-02 01:00:00+00:00,33740.44,33817.37,33531.99,33757.09,179.4782223
2021-02-02 02:00:00+00:00,33768.36,33890.52,33605.13,33677.6,102.76305246
2021-02-02 03:00:00+00:00,33689.87,33727.49,33518.89,33578.04,117.07774859
2021-02-02 04:00:00+00:00,33586.68,33990.23,33519.21,33900.46,145.10089234
2021-02-02 05:00:00+00:00,33903.27,34116.87,33781.36,34005.02,180.73100133
2021-02-02 06:00:00+00:00,34035.14,34339.28,33946.28,34306.0,221.26147896
2021-02-02 07:00:00+00:00,34330.93,34421.34,34148.81,34258.7,367.35055659
2021-02-02 08:00:00+00:00,34240.85,34694.53,34120.26,34674.38,335.56003433
2021-02-02 09:00:00+00:00,34694.53,35665.99,34684.69,35339.84,888.28812664
2021-02-02 10:00:00+00:00,35341.02,35409.13,34987.02,35149.87,428.54216094
2021-02-02 11:00:00+00:00,35183.46,35261.29,34675.81,34722.37,320.33997269
2021-02-02 12:00:00+00:00,34740.49,35036.02,34573.47,34795.03,313.62101199
2021-02-02 13:00:00+00:00,34800.88,35236.27,34759.21,34852.5,405.99998957
2021-02-02 14:00:00+00:00,34852.5,34953.38,34411.05,34813.65,350.13698306
2021-02-02 15:00:00+00:00,34827.61,35194.84,34569.93,34724.12,401.44709146
2021-02-02 16:00:00+00:00,34739.65,35194.9,34587.78,34986.8,321.2265377
2021-02-02 17:00:00+00:00,35015.91,35042.69,34764.01,34873.67,147.97836842
2021-02-02 18:00:00+00:00,34862.73,35359.76,34809.82,35314.31,412.47570768
2021-02-02 19:00:00+00:00,35313.95,35836.35,35216.98,35795.28,484.36532018
2021-02-02 20:00:00+00:00,35801.23,36008.67,35558.29,35834.08,328.25252511
2021-02-02 21:00:00+00:00,35838.87,35920.44,35584.73,35669.25,171.17994924
2021-02-02 22:00:00+00:00,35667.11,35839.99,35539.87,35603.68,178.13183928
2021-02-02 23:00:00+00:00,35603.66,35731.1,35494.17,35522.16,125.09070971
2021-02-03 00:00:00+00:00,35496.91,36268.71,35382.45,36158.54,376.93223485
2021-02-03 01:00:00+00:00,36148.18,36369.0,35865.22,35895.73,285.42472318
2021-02-03 02:00:00+00:00,35890.54,36140.0,35849.17,35926.4,197.66313626
2021-02-03 03:00:00+00:00,35919.09,36530.63,35919.09,36442.8,282.74970336
2021-02-03 04:00:00+00:00,36442.95,36871.59,36442.95,36676.48,479.04426145
2021-02-03 05:00:00+00:00,36669.6,36733.55,36436.26,36501.81,158.2158214
2021-02-03 06:00:00+00:00,36509.53,36850.0,36490.42,36566.32,141.07146066
2021-02-03 07:00:00+00:00,36560.82,36649.18,36272.24,36349.53,158.12564823
2021-02-03 08:00:00+00:00,36331.56,36338.3,35750.49,36064.1,362.79011047
2021-02-03 09:00:00+00:00,36079.15,36091.59,35579.4,35878.3,312.11420361
2021-02-03 10:00:00+00:00,35871.56,36100.04,35699.0,36043.74,211.21187154
2021-02-03 11:00:00+00:00,36047.97,36268.71,35906.84,35992.96,208.62832732
2021-02-03 12:00:00+00:00,35987.73,36355.8,35851.15,36243.88,517.95050378
2021-02-03 13:00:00+00:00,36243.88,36787.45,36010.3,36600.36,950.84183469
2021-02-03 14:00:00+00:00,36600.0,36800.0,36420.85,36588.21,399.06054846
2021-02-03 15:00:00+00:00,36619.58,36969.99,36585.75,36911.71,678.80564282
2021-02-03 16:00:00+00:00,36917.62,37278.8,36663.33,37214.43,692.92542492
2021-02-03 17:00:00+00:00,37220.7,37257.21,37011.46,37250.0,300.26433486
2021-02-03 18:00:00+00:00,37250.0,37270.7,36794.44,37185.59,335.38426588
2021-02-03 19:00:00+00:00,37200.82,37208.9,36851.37,36866.05,292.8469709
2021-02-03 20:00:00+00:00,36865.93,37125.03,36708.25,37114.11,238.2003928
2021-02-03 21:00:00+00:00,37107.53,37463.76,37026.51,37295.0,439.82160753
2021-02-03 22:00:00+00:00,37306.19,37550.0,37270.04,37324.11,324.56746196
2021-02-03 23:00:00+00:00,37325.87,37732.87,37290.3,37691.63,432.69238564
2021-02-04 00:00:00+00:00,37693.0,38190.0,37693.0,38137.11,581.44567045
2021-02-04 01:00:00+00:00,38137.21,38367.76,37938.93,38207.82,370.87278703
2021-02-04 02:00:00+00:00,38232.13,38294.0,37565.3,37970.42,467.6888641
2021-02-04 03:00:00+00:00,37952.44,38079.9,37417.12,37530.04,405.45642671
2021-02-04 04:00:00+00:00,37537.59,37839.99,37372.59,37734.32,290.88803984
2021-02-04 05:00:00+00:00,37730.86,37991.45,37552.3,37639.71,273.59030153
2021-02-04 06:00:00+00:00,37639.78,38260.0,37601.93,38176.47,292.18554209
2021-02-04 07:00:00+00:00,38165.79,38233.95,37845.98,37891.25,323.36790185
2021-02-04 08:00:00+00:00,37892.44,38748.52,37104.63,37406.36,1052.06335374
2021-02-04 09:00:00+00:00,37400.0,37679.6,36838.59,37577.6,874.50529793
2021-02-04 10:00:00+00:00,37586.26,37808.7,37237.7,37663.67,439.58317879
2021-02-04 11:00:00+00:00,37660.0,37966.7,37372.59,37372.59,433.68712551
2021-02-04 12:00:00+00:00,37372.59,37780.0,37073.49,37666.17,562.60957967
2021-02-04 13:00:00+00:00,37666.17,37725.0,37323.57,37627.59,552.19810315
2021-02-04 14:00:00+00:00,37627.59,37750.0,36706.29,36847.75,545.02421575
2021-02-04 15:00:00+00:00,36829.98,36994.19,36197.65,36631.74,1003.26247831
2021-02-04 16:00:00+00:00,36622.69,37051.96,36473.02,37000.24,849.84651277
2021-02-04 17:00:00+00:00,37000.01,37125.0,36838.68,36946.59,608.45418416
2021-02-04 18:00:00+00:00,36944.58,37462.33,36822.48,37200.0,463.0129088
2021-02-04 19:00:00+00:00,37200.0,37569.32,37052.94,37533.87,354.63396499
2021-02-04 20:00:00+00:00,37521.04,37839.99,37421.13,37665.49,352.30018665
2021-02-04 21:00:00+00:00,37700.0,37798.14,37372.6,37691.75,274.19487874
2021-02-04 22:00:00+00:00,37702.38,37732.74,37024.6,37310.86,235.48885568
2021-02-04 23:00:00+00:00,37298.4,37417.43,36893.76,36996.32,156.44198987
2021-02-05 00:00:00+00:00,36984.28,37253.37,36838.59,37020.22,96.79726218
2021-02-05 01:00:00+00:00,37024.38,37327.79,36618.81,36674.34,174.3965194
2021-02-05 02:00:00+00:00,36685.1,37038.23,36618.36,36993.37,135.36239079
2021-02-05 03:00:00+00:00,36977.26,37436.12,36950.97,37387.9,182.36799192
2021-02-05 04:00:00+00:00,37413.13,37528.0,37251.06,37299.5,138.92552292
2021-02-05 05:00:00+00:00,37302.24,37391.12,37049.34,37094.46,97.85525689
2021-02-05 06:00:00+00:00,37094.46,37700.43,37060.0,37431.08,227.23470075
2021-02-05 07:00:00+00:00,37430.83,37777.78,37430.83,37706.73,152.64529712
2021-02-05 08:00:00+00:00,37714.98,37836.97,37462.33,37771.16,255.33018374
2021-02-05 09:00:00+00:00,37766.09,37817.53,37250.0,37301.38,189.31730324
2021-02-05 10:00:00+00:00,37297.06,37698.74,37208.6,37449.95,153.30619185
2021-02-05 11:00:00+00:00,37427.27,37775.89,37427.27,37745.68,101.29569692
2021-02-05 12:00:00+00:00,37749.62,38168.36,37595.21,37907.0,444.4070831
2021-02-05 13:00:00+00:00,37885.0,38351.04,37828.22,38333.77,307.77017796
2021-02-05 14:00:00+00:00,38335.74,38350.26,38020.14,38153.19,439.23990389
2021-02-05 15:00:00+00:00,38158.75,38359.69,37930.99,38000.0,288.55842491
2021-02-05 16:00:00+00:00,38000.0,38200.0,37703.0,37846.82,261.95800042
2021-02-05 17:00:00+00:00,37843.25,37992.39,37751.75,37936.26,80.65687128
2021-02-05 18:00:00+00:00,37952.04,37955.42,37372.59,37423.85,518.51262576
2021-02-05 19:00:00+00:00,37423.85,37711.34,37283.05,37656.08,298.32035358
2021-02-05 20:00:00+00:00,37665.76,37823.49,37529.5,37773.32,130.27230534
2021-02-05 21:00:00+00:00,37776.49,37943.41,37691.82,37861.99,132.46503472
2021-02-05 22:00:00+00:00,37861.99,38005.37,37720.0,37837.41,209.84613865
2021-02-05 23:00:00+00:00,37829.43,38342.46,37811.16,38320.0,195.13364404
2021-02-06 00:00:00+00:00,38320.0,38881.31,38230.81,38758.56,394.26082131
2021-02-06 01:00:00+00:00,38779.87,39492.25,38343.93,38871.15,876.95595301
2021-02-06 02:00:00+00:00,38858.47,39500.0,38660.34,39411.78,312.58244975
2021-02-06 03:00:00+00:00,39424.91,39673.0,39251.01,39396.4,283.87066186
2021-02-06 04:00:00+00:00,39372.0,39372.0,38971.63,39205.4,182.87360709
2021-02-06 05:00:00+00:00,39215.59,39244.72,38770.0,39028.58,121.60151898
2021-02-06 06:00:00+00:00,39048.54,39460.5,39034.54,39306.17,174.09791544
2021-02-06 07:00:00+00:00,39287.5,39513.19,39169.57,39402.96,147.04556042
2021-02-06 08:00:00+00:00,39378.81,39700.0,39378.81,39466.73,385.09266159
2021-02-06 09:00:00+00:00,39453.12,39942.99,39438.55,39929.15,339.60866535
2021-02-06 10:00:00+00:00,39935.04,40075.91,39600.0,40051.98,680.98862735
2021-02-06 11:00:00+00:00,40051.98,40505.88,40029.12,40244.36,669.55644457
2021-02-06 12:00:00+00:00,40215.3,40494.64,39922.15,39968.22,250.09944994
2021-02-06 13:00:00+00:00,39963.98,40320.03,39963.64,40180.67,179.75026249
2021-02-06 14:00:00+00:00,40183.29,40629.81,40179.6,40328.99,277.08823958
2021-02-06 15:00:00+00:00,40336.65,40938.98,40224.5,40938.98,448.83913077
2021-02-06 16:00:00+00:00,40938.98,41025.48,40534.82,40651.49,691.59112126
2021-02-06 17:00:00+00:00,40659.76,40706.85,40209.13,40267.82,291.41278064
2021-02-06 18:00:00+00:00,40248.82,40500.0,40112.78,40341.59,259.44387279
2021-02-06 19:00:00+00:00,40383.43,40486.3,40035.0,40209.09,223.93963338
2021-02-06 20:00:00+00:00,40214.34,40214.34,39640.68,40158.2,587.14431617
2021-02-06 21:00:00+00:00,40160.92,40305.67,40097.94,40106.72,169.95494207
2021-02-06 22:00:00+00:00,40084.17,40503.74,39968.72,40050.0,161.14061061
2021-02-06 23:00:00+00:00,40033.88,40033.88,39115.16,39282.1,526.72096069
2021-02-07 00:00:00+00:00,39274.8,39660.0,38772.33,39613.87,481.20107102
2021-02-07 01:00:00+00:00,39628.31,39643.17,38556.27,38681.44,324.93789667
2021-02-07 02:00:00+00:00,38690.2,38865.78,38401.0,38808.89,205.34468827
2021-02-07 03:00:00+00:00,38779.78,38956.49,38630.0,38878.21,135.32715483
2021-02-07 04:00:00+00:00,38812.81,38849.09,38005.37,38361.94,257.21186195
2021-02-07 05:00:00+00:00,38364.73,38739.25,38198.84,38558.77,166.70304066
2021-02-07 06:00:00+00:00,38561.92,38739.67,38324.59,38577.23,139.0306914
2021-02-07 07:00:00+00:00,38588.12,39115.16,38473.24,39082.74,294.82591985
2021-02-07 08:00:00+00:00,39080.76,39581.05,39080.76,39525.59,289.47967394
2021-02-07 09:00:00+00:00,39525.59,39727.44,39344.29,39551.5,180.75755153
2021-02-07 10:00:00+00:00,39569.72,39700.65,39212.87,39398.36,74.75371339
2021-02-07 11:00:00+00:00,39357.69,39391.74,38834.71,39103.41,254.86274404
2021-02-07 12:00:00+00:00,39088.2,39328.13,38600.0,38856.29,253.16417083
2021-02-07 13:00:00+00:00,38881.28,39162.1,38430.34,38690.76,256.37961489
2021-02-07 14:00:00+00:00,38678.42,38741.65,38210.11,38307.21,269.13870372
2021-02-07 15:00:00+00:00,38265.01,38426.43,37613.12,37989.12,575.90990615
2021-02-07 16:00:00+00:00,37976.26,38279.83,37412.93,38230.88,835.47283484
2021-02-07 17:00:00+00:00,38234.37,38266.57,37769.19,37917.46,150.91519003
2021-02-07 18:00:00+00:00,37909.33,38407.73,37906.4,38319.25,148.45734311
2021-02-07 19:00:00+00:00,38321.26,38527.22,38066.0,38113.81,132.00029972
2021-02-07 20:00:00+00:00,38141.94,38538.1,37778.15,38538.1,198.3308153
2021-02-07 21:00:00+00:00,38505.05,38684.0,38412.98,38595.84,102.5505943
2021-02-07 22:00:00+00:00,38568.7,38850.04,38369.23,38816.61,90.42326945
2021-02-07 23:00:00+00:00,38834.71,39130.0,38776.89,38858.39,156.06141096
2021-02-08 00:00:00+00:00,38870.36,39162.1,38717.8,38769.54,176.90450427
2021-02-08 01:00:00+00:00,38784.31,38962.22,38500.0,38595.74,149.24513181
2021-02-08 02:00:00+00:00,38597.9,38723.04,38209.77,38299.85,153.11978291
2021-02-08 03:00:00+00:00,38307.55,38523.92,38070.0,38111.5,134.46876804
2021-02-08 04:00:00+00:00,38097.75,38695.24,38050.97,38617.27,170.59485536
2021-02-08 05:00:00+00:00,38632.88,38890.0,38498.48,38701.67,114.08155428
2021-02-08 06:00:00+00:00,38717.1,39256.14,38650.59,39042.93,188.80213648
2021-02-08 07:00:00+00:00,39077.0,39418.96,38883.49,39304.3,256.76471202
2021-02-08 08:00:00+00:00,39320.37,39396.62,39079.74,39222.23,178.06099602
2021-02-08 09:00:00+00:00,39222.23,39386.91,38927.97,38986.55,136.69673055
2021-02-08 10:00:00+00:00,38991.55,39490.0,38883.3,39479.13,219.21782961
2021-02-08 11:00:00+00:00,39476.0,39549.49,39352.86,39473.03,188.05054368
2021-02-08 12:00:00+00:00,39492.25,43416.85,39168.08,43327.17,2061.51388736
2021-02-08 13:00:00+00:00,43200.13,44899.0,40873.67,43000.0,4421.51078221
2021-02-08 14:00:00+00:00,43000.0,44204.95,43000.0,43668.19,1774.06286964
2021-02-08 15:00:00+00:00,43658.9,44300.0,43468.95,43835.92,1081.20842206
2021-02-08 16:00:00+00:00,43872.67,44407.07,43105.55,43280.66,1136.13566532
2021-02-08 17:00:00+00:00,43263.73,43493.74,42550.0,43151.47,710.55837539
2021-02-08 18:00:00+00:00,43153.42,43416.85,42564.26,42705.78,726.43506512
2021-02-08 19:00:00+00:00,42696.34,43157.25,42696.34,43104.18,417.10159099
2021-02-08 20:00:00+00:00,43069.42,44340.45,42959.85,44192.18,1002.99588425
2021-02-08 21:00:00+00:00,44223.0,44845.72,43952.99,44661.31,847.96416806
2021-02-08 22:00:00+00:00,44708.2,45000.0,44257.99,44743.85,1046.33615956
2021-02-08 23:00:00+00:00,44691.2,46712.12,44678.18,46416.45,1761.8830207
2021-02-09 00:00:00+00:00,46445.51,47565.86,46266.11,46805.22,1295.38706772
2021-02-09 01:00:00+00:00,46806.95,46824.9,45800.0,46189.81,601.19725512
2021-02-09 02:00:00+00:00,46193.9,46362.0,45605.03,45720.68,327.273094
2021-02-09 03:00:00+00:00,45737.4,46818.32,45550.37,46648.87,513.6669859
2021-02-09 04:00:00+00:00,46648.95,46928.13,46291.55,46885.19,529.10680788
2021-02-09 05:00:00+00:00,46887.15,47275.7,46537.19,46932.69,402.28615565
2021-02-09 06:00:00+00:00,46923.32,48200.0,46633.47,48200.0,659.28163565
2021-02-09 07:00:00+00:00,48215.0,48216.09,47479.37,47595.49,574.87692739
2021-02-09 08:00:00+00:00,47626.9,48018.53,46731.5,47206.38,607.49117865
2021-02-09 09:00:00+00:00,47206.38,47242.21,46044.68,46491.35,658.04157669
2021-02-09 10:00:00+00:00,46495.2,46656.13,45561.66,45676.31,490.32384814
2021-02-09 11:00:00+00:00,45683.55,46640.0,45656.02,46452.77,470.66780875
2021-02-09 12:00:00+00:00,46439.36,46868.69,45169.58,45359.42,902.0443549
2021-02-09 13:00:00+00:00,45292.18,46430.35,45000.0,46306.32,577.24378896
2021-02-09 14:00:00+00:00,46328.43,46737.0,46099.94,46665.23,282.53906676
2021-02-09 15:00:00+00:00,46699.39,47161.98,46374.75,46819.66,632.85950959
2021-02-09 16:00:00+00:00,46860.15,47158.29,46079.39,46528.23,517.75896601
2021-02-09 17:00:00+00:00,46557.1,46965.93,46250.0,46562.55,369.2522741
2021-02-09 18:00:00+00:00,46553.36,47446.1,46321.61,47072.73,425.85718406
2021-02-09 19:00:00+00:00,47072.73,47337.29,46816.83,47131.95,340.07160832
2021-02-09 20:00:00+00:00,47131.95,47560.04,46754.95,47165.59,488.78498371
2021-02-09 21:00:00+00:00,47139.57,47556.23,47056.6,47354.39,338.47957577
2021-02-09 22:00:00+00:00,47340.33,47340.33,46544.36,46920.6,277.71519564
2021-02-09 23:00:00+00:00,46920.6,46934.65,46266.13,46505.2,222.87563401
2021-02-10 00:00:00+00:00,46493.9,46992.25,46150.0,46606.57,349.55208626
2021-02-10 01:00:00+00:00,46585.7,46585.7,46044.68,46342.59,239.71510214
2021-02-10 02:00:00+00:00,46320.69,46824.29,46313.97,46358.53,189.93582962
2021-02-10 03:00:00+00:00,46358.6,46768.17,46210.0,46280.19,310.76281368
2021-02-10 04:00:00+00:00,46275.97,46371.31,45665.0,46064.98,286.88090757
2021-02-10 05:00:00+00:00,46064.95,46442.26,45910.0,46159.25,226.88552093
2021-02-10 06:00:00+00:00,46199.78,46698.36,46165.95,46544.24,133.42502911
2021-02-10 07:00:00+00:00,46529.89,46993.06,46471.32,46642.35,333.58821842
2021-02-10 08:00:00+00:00,46640.0,46909.7,46330.0,46758.34,273.06262748
2021-02-10 09:00:00+00:00,46758.31,47000.0,46563.59,46655.48,285.28844733
2021-02-10 10:00:00+00:00,46641.88,47364.09,46481.0,46701.74,545.03685616
2021-02-10 11:00:00+00:00,46716.15,46771.3,46359.41,46671.45,215.50938317
2021-02-10 12:00:00+00:00,46643.69,46668.03,44526.26,45870.29,1284.83023948
2021-02-10 13:00:00+00:00,45812.61,46094.29,45441.25,45696.72,300.65674197
2021-02-10 14:00:00+00:00,45696.72,46044.09,44877.77,45006.43,527.01214811
2021-02-10 15:00:00+00:00,45015.77,45252.27,43746.06,44379.15,1459.20717402
2021-02-10 16:00:00+00:00,44404.52,44912.88,43835.4,44800.98,762.93296749
2021-02-10 17:00:00+00:00,44763.93,45130.28,44472.85,45055.13,361.29898956
2021-02-10 18:00:00+00:00,45012.57,45258.05,44843.39,45144.15,241.06127466
2021-02-10 19:00:00+00:00,45159.42,45278.05,44524.18,45244.86,326.02136281
2021-02-10 20:00:00+00:00,45256.29,45278.05,44470.81,44596.88,190.08642643
2021-02-10 21:00:00+00:00,44594.66,45061.36,44382.65,45039.16,349.7393806
2021-02-10 22:00:00+00:00,45037.23,45265.93,44911.71,45240.0,127.30864447
2021-02-10 23:00:00+00:00,45240.0,45344.34,44809.85,44854.63,163.53078493
2021-02-11 00:00:00+00:00,44854.63,45083.08,44040.96,44299.24,362.09798629
2021-02-11 01:00:00+00:00,44269.36,44596.54,44073.05,44237.31,98.74178215
2021-02-11 02:00:00+00:00,44247.38,44845.72,44246.35,44811.06,126.42186547
2021-02-11 03:00:00+00:00,44782.58,45658.68,44731.12,45451.02,204.42209007
2021-02-11 04:00:00+00:00,45479.3,45711.32,44626.86,44776.63,252.54316104
2021-02-11 05:00:00+00:00,44763.77,45020.59,44550.08,44677.11,163.82030764
2021-02-11 06:00:00+00:00,44720.13,44948.64,44455.38,44620.1,116.0293977
2021-02-11 07:00:00+00:00,44611.61,45168.79,44611.61,44772.76,137.64497606
2021-02-11 08:00:00+00:00,44760.21,45115.44,44547.86,45069.02,227.59150446
2021-02-11 09:00:00+00:00,45084.64,45623.48,44809.16,45543.51,384.17914003
2021-02-11 10:00:00+00:00,45535.9,46400.0,45388.88,46308.39,451.41782323
2021-02-11 11:00:00+00:00,46300.0,46544.36,45890.32,46083.23,420.73008086
2021-02-11 12:00:00+00:00,46101.29,46656.13,46101.29,46560.79,266.57142707
2021-02-11 13:00:00+00:00,46584.42,48481.45,46583.38,47537.62,1590.80591002
2021-02-11 14:00:00+00:00,47567.91,48195.04,47275.7,47926.75,607.76723766
2021-02-11 15:00:00+00:00,47927.46,48234.8,47624.68,48048.15,492.82285241
2021-02-11 16:00:00+00:00,48043.47,48325.56,47395.94,47631.95,588.66379334
2021-02-11 17:00:00+00:00,47619.19,47684.53,46936.74,47413.93,512.96052365
2021-02-11 18:00:00+00:00,47422.53,48096.9,47378.57,47711.78,348.88888014
2021-02-11 19:00:00+00:00,47711.78,48100.0,47593.58,47834.11,247.29733982
2021-02-11 20:00:00+00:00,47782.89,48696.84,47049.46,47100.0,969.41736371
2021-02-11 21:00:00+00:00,47100.0,47392.72,46513.82,46889.91,481.71833076
2021-02-11 22:00:00+00:00,46931.5,47773.98,46922.03,47754.98,129.92077942
2021-02-11 23:00:00+00:00,47750.76,48123.45,47607.4,47981.48,208.34180184
2021-02-12 00:00:00+00:00,48044.88,49000.0,47783.24,47990.22,462.18222864
2021-02-12 01:00:00+00:00,48003.88,48559.19,47741.6,48524.37,228.29413919
2021-02-12 02:00:00+00:00,48470.24,48470.24,47781.88,47965.48,110.99592987
2021-02-12 03:00:00+00:00,47956.25,48027.57,47432.94,47624.56,180.06643501
2021-02-12 04:00:00+00:00,47617.17,47617.17,46892.35,47350.33,315.17231377
2021-02-12 05:00:00+00:00,47274.4,47547.42,47117.08,47299.68,227.55318278
2021-02-12 06:00:00+00:00,47290.0,47586.07,46816.65,47436.64,155.74385592
2021-02-12 07:00:00+00:00,47430.0,47512.59,46940.22,47374.51,226.7226549
2021-02-12 08:00:00+00:00,47344.16,47750.0,47127.42,47180.02,207.142976
2021-02-12 09:00:00+00:00,47180.02,47457.61,47070.64,47409.9,173.07799885
2021-02-12 10:00:00+00:00,47401.12,47779.27,47391.33,47442.56,200.13814503
2021-02-12 11:00:00+00:00,47444.44,48046.49,47354.51,47650.45,177.69738715
2021-02-12 12:00:00+00:00,47655.9,48037.45,47383.81,47746.74,287.12271606
2021-02-12 13:00:00+00:00,47747.98,48200.0,47722.11,47934.18,386.09324042
2021-02-12 14:00:00+00:00,47937.99,47938.01,46231.16,46636.77,725.00122999
2021-02-12 15:00:00+00:00,46616.97,47249.0,46596.7,47136.37,370.82633994
2021-02-12 16:00:00+00:00,47136.37,48034.49,47096.84,47658.8,227.41276415
2021-02-12 17:00:00+00:00,47661.16,47962.29,47503.89,47796.19,186.59799269
2021-02-12 18:00:00+00:00,47788.29,47878.62,46941.96,47312.34,277.97863302
2021-02-12 19:00:00+00:00,47313.11,47517.9,47170.0,47359.79,157.14537093
2021-02-12 20:00:00+00:00,47341.03,47730.02,47233.45,47674.53,124.52283955
2021-02-12 21:00:00+00:00,47681.62,48219.0,47641.6,47943.8,202.28562694
2021-02-12 22:00:00+00:00,47966.73,48040.7,47697.45,47937.93,81.78384991
2021-02-12 23:00:00+00:00,47965.45,47987.61,47233.64,47395.84,278.57805206
2021-02-13 00:00:00+00:00,47424.25,47670.24,47310.0,47562.07,135.25157949
2021-02-13 01:00:00+00:00,47544.66,47877.82,47520.39,47711.56,157.74868185
2021-02-13 02:00:00+00:00,47723.29,48010.87,47590.14,47910.23,102.8439076
2021-02-13 03:00:00+00:00,47925.26,48220.0,47796.09,47923.45,104.88530653
2021-02-13 04:00:00+00:00,47926.06,48005.95,47705.0,47999.73,131.72528925
2021-02-13 05:00:00+00:00,47988.22,48008.44,47520.0,47974.56,158.55396336
2021-02-13 06:00:00+00:00,47974.56,47996.39,47587.31,47832.27,106.08268113
2021-02-13 07:00:00+00:00,47821.82,47895.2,47074.43,47074.43,176.09658295
2021-02-13 08:00:00+00:00,47065.6,47587.0,46710.0,47544.86,232.69709155
2021-02-13 09:00:00+00:00,47524.28,47666.31,47116.88,47260.91,173.05287748
2021-02-13 10:00:00+00:00,47260.99,47303.27,46133.0,46535.43,766.13834348
2021-02-13 11:00:00+00:00,46541.88,47016.38,46190.0,46604.39,665.84097517
2021-02-13 12:00:00+00:00,46577.84,47243.43,46184.73,46926.48,189.44980992
2021-02-13 13:00:00+00:00,46900.4,47164.58,46610.0,47014.36,104.44893028
2021-02-13 14:00:00+00:00,46997.59,47095.11,46706.1,47007.57,123.08343186
2021-02-13 15:00:00+00:00,46980.49,47347.86,46971.48,47128.71,96.15534014
2021-02-13 16:00:00+00:00,47143.26,47410.0,46920.52,47192.37,130.20672499
2021-02-13 17:00:00+00:00,47192.37,47217.94,46780.0,46848.32,102.09153015
2021-02-13 18:00:00+00:00,46901.54,47061.02,46787.05,46839.5,70.44070901
2021-02-13 19:00:00+00:00,46832.94,47124.73,46762.88,46932.67,75.36385095
